"","SensorName","Date","Time","User","SensorID","delta_t","Unit...7","Value","Unit...9","Mode","Phase","Unit...12","Amplitude","Unit...14","Temp","Unit...16","patm","Unit...18","Salinity","Unit...20","Error","Cal0","Unit...23","T0","Unit...25","O2-2nd","Unit...27","Cal2nd","Unit...29","T2nd","Unit...31","CalPressure","Unit...33","f1","dPhi1","dkSv1","dPhi2","dkSv2","m","Cal Mode","SignalLEDCurrent","ReferenceLEDCurrent","ReferenceAmplitude","DeviceSerial","FwVersion","SensorType","BatchID","Calibration Date","Sensor lot","PreSens calibrated Sensor","Battery Voltage","Unit...52","Sequence","FileName","MOATS","Treatment","LoadingLocation","GlassVialNumber","Species","TelsonLength (mm)","Size","TrialID","dateTime","KrillID","RESPRound","Unit...66","percentDOassumpt","assumedSatDOmg","percentDO","obseveredSatDOmg","actualDOmg","CorTemp","SalinityConstant","assumed_vialVol","unique_vialVol","krilldensity","oxygen"
"179","KrilLR15","28-Oct-19",2019-10-28 14:49:50,"default",289892479,0.413666666666667,"min",8.738,"mg/l","humid",29.018,"deg",11879,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38595,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.123,"V",5,"2019.10.28_RESPR_T1","6","TMP","C1",5,"Euphausia pacifica","2.49",0.029,"Trial01",2019-10-28 14:49:50,"Trial01_KrilLR15","T1Round2","hour",0.960256222526528,9.09965464947414,0.960256222526528,9.09965464947414,8.738,11,30.3,0.02806,0.028031,2.9e-05,244.934878
"180","KrilLR15","28-Oct-19",2019-10-28 14:49:51,"default",289892479,0.413833333333333,"min",8.693,"mg/l","humid",29.075,"deg",14130,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38596,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.124,"V",5,"2019.10.28_RESPR_T1","6","TMP","C1",5,"Euphausia pacifica","2.49",0.029,"Trial01",2019-10-28 14:49:51,"Trial01_KrilLR15","T1Round2","hour",0.955310979906513,9.09965464947414,0.955310979906513,9.09965464947414,8.693,11,30.3,0.02806,0.028031,2.9e-05,243.673483
"181","KrilLR15","28-Oct-19",2019-10-28 14:49:52,"default",289892479,0.414166666666667,"min",8.711,"mg/l","humid",29.052,"deg",13330,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38590,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.122,"V",5,"2019.10.28_RESPR_T1","6","TMP","C1",5,"Euphausia pacifica","2.49",0.029,"Trial01",2019-10-28 14:49:52,"Trial01_KrilLR15","T1Round2","hour",0.957289076954519,9.09965464947414,0.957289076954519,9.09965464947414,8.711,11,30.3,0.02806,0.028031,2.9e-05,244.178041
"182","KrilLR16","28-Oct-19",2019-10-28 14:50:08,"default",106042040,0.418666666666667,"min",9.204,"mg/l","humid",28.45,"deg",12192,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38627,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.135,"V",6,"2019.10.28_RESPR_T1","8","CHG","C3",6,"Euphausia pacifica","3.12",0.0437,"Trial01",2019-10-28 14:50:08,"Trial01_KrilLR16","T1Round2","hour",1.0114669572138,9.09965464947414,1.0114669572138,9.09965464947414,9.204,11,30.3,0.02806,0.0280163,4.37e-05,257.8620252
"183","KrilLR16","28-Oct-19",2019-10-28 14:50:09,"default",106042040,0.418833333333333,"min",9.226,"mg/l","humid",28.424,"deg",12284,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38591,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.119,"V",6,"2019.10.28_RESPR_T1","8","CHG","C3",6,"Euphausia pacifica","3.12",0.0437,"Trial01",2019-10-28 14:50:09,"Trial01_KrilLR16","T1Round2","hour",1.01388463138358,9.09965464947414,1.01388463138358,9.09965464947414,9.226,11,30.3,0.02806,0.0280163,4.37e-05,258.4783838
"184","KrilLR16","28-Oct-19",2019-10-28 14:50:10,"default",106042040,0.419166666666667,"min",9.209,"mg/l","humid",28.445,"deg",12594,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38609,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.117,"V",6,"2019.10.28_RESPR_T1","8","CHG","C3",6,"Euphausia pacifica","3.12",0.0437,"Trial01",2019-10-28 14:50:10,"Trial01_KrilLR16","T1Round2","hour",1.01201642861602,9.09965464947414,1.01201642861602,9.09965464947414,9.209,11,30.3,0.02806,0.0280163,4.37e-05,258.0021067
"185","KrilLR16","28-Oct-19",2019-10-28 14:50:11,"default",106042040,0.4195,"min",9.222,"mg/l","humid",28.429,"deg",12339,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38597,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.126,"V",6,"2019.10.28_RESPR_T1","8","CHG","C3",6,"Euphausia pacifica","3.12",0.0437,"Trial01",2019-10-28 14:50:11,"Trial01_KrilLR16","T1Round2","hour",1.0134450542618,9.09965464947414,1.0134450542618,9.09965464947414,9.222,11,30.3,0.02806,0.0280163,4.37e-05,258.3663186
"186","KrilLR16","28-Oct-19",2019-10-28 14:50:12,"default",106042040,0.419666666666667,"min",9.282,"mg/l","humid",28.359,"deg",11763,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38602,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.126,"V",6,"2019.10.28_RESPR_T1","8","CHG","C3",6,"Euphausia pacifica","3.12",0.0437,"Trial01",2019-10-28 14:50:12,"Trial01_KrilLR16","T1Round2","hour",1.02003871108849,9.09965464947414,1.02003871108849,9.09965464947414,9.282,11,30.3,0.02806,0.0280163,4.37e-05,260.0472966
"187","KrilLR17","28-Oct-19",2019-10-28 14:50:20,"default",753661045,0.422,"min",8.836,"mg/l","humid",28.896,"deg",14968,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38638,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.131,"V",7,"2019.10.28_RESPR_T1","8","CHG","C5",7,"Euphausia pacifica","3.13",0.0329,"Trial01",2019-10-28 14:50:20,"Trial01_KrilLR17","T1Round2","hour",0.971025862010117,9.09965464947414,0.971025862010117,9.09965464947414,8.836,11,30.3,0.02806,0.0280271,3.29e-05,247.6474556
"188","KrilLR17","28-Oct-19",2019-10-28 14:50:21,"default",753661045,0.422166666666667,"min",8.822,"mg/l","humid",28.913,"deg",15131,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38610,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.116,"V",7,"2019.10.28_RESPR_T1","8","CHG","C5",7,"Euphausia pacifica","3.13",0.0329,"Trial01",2019-10-28 14:50:21,"Trial01_KrilLR17","T1Round2","hour",0.96948734208389,9.09965464947414,0.96948734208389,9.09965464947414,8.822,11,30.3,0.02806,0.0280271,3.29e-05,247.2550762
"189","KrilLR17","28-Oct-19",2019-10-28 14:50:22,"default",753661045,0.4225,"min",8.786,"mg/l","humid",28.957,"deg",16280,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38604,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.114,"V",7,"2019.10.28_RESPR_T1","8","CHG","C5",7,"Euphausia pacifica","3.13",0.0329,"Trial01",2019-10-28 14:50:22,"Trial01_KrilLR17","T1Round2","hour",0.965531147987878,9.09965464947414,0.965531147987878,9.09965464947414,8.786,11,30.3,0.02806,0.0280271,3.29e-05,246.2461006
"190","KrilLR17","28-Oct-19",2019-10-28 14:50:23,"default",753661045,0.422833333333333,"min",8.795,"mg/l","humid",28.946,"deg",18109,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38599,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.117,"V",7,"2019.10.28_RESPR_T1","8","CHG","C5",7,"Euphausia pacifica","3.13",0.0329,"Trial01",2019-10-28 14:50:23,"Trial01_KrilLR17","T1Round2","hour",0.966520196511881,9.09965464947414,0.966520196511881,9.09965464947414,8.795,11,30.3,0.02806,0.0280271,3.29e-05,246.4983445
"191","KrilLR17","28-Oct-19",2019-10-28 14:50:24,"default",753661045,0.423,"min",8.755,"mg/l","humid",28.996,"deg",20092,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38596,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.115,"V",7,"2019.10.28_RESPR_T1","8","CHG","C5",7,"Euphausia pacifica","3.13",0.0329,"Trial01",2019-10-28 14:50:24,"Trial01_KrilLR17","T1Round2","hour",0.96212442529409,9.09965464947414,0.96212442529409,9.09965464947414,8.755,11,30.3,0.02806,0.0280271,3.29e-05,245.3772605
"192","KrilLR18","28-Oct-19",2019-10-28 14:50:32,"default",152418897,0.425333333333333,"min",8.655,"mg/l","humid",29.123,"deg",10566,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38631,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.132,"V",8,"2019.10.28_RESPR_T1","12","CUR","E1",8,"Euphausia pacifica","3.37",0.0299,"Trial01",2019-10-28 14:50:32,"Trial01_KrilLR18","T1Round2","hour",0.951134997249611,9.09965464947414,0.951134997249611,9.09965464947414,8.655,11,30.3,0.02806,0.0280301,2.99e-05,242.6005155
"193","KrilLR18","28-Oct-19",2019-10-28 14:50:33,"default",152418897,0.4255,"min",8.631,"mg/l","humid",29.153,"deg",10799,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38613,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.114,"V",8,"2019.10.28_RESPR_T1","12","CUR","E1",8,"Euphausia pacifica","3.37",0.0299,"Trial01",2019-10-28 14:50:33,"Trial01_KrilLR18","T1Round2","hour",0.948497534518936,9.09965464947414,0.948497534518936,9.09965464947414,8.631,11,30.3,0.02806,0.0280301,2.99e-05,241.9277931
"194","KrilLR18","28-Oct-19",2019-10-28 14:50:34,"default",152418897,0.425833333333333,"min",8.612,"mg/l","humid",29.177,"deg",11985,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38605,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.115,"V",8,"2019.10.28_RESPR_T1","12","CUR","E1",8,"Euphausia pacifica","3.37",0.0299,"Trial01",2019-10-28 14:50:34,"Trial01_KrilLR18","T1Round2","hour",0.946409543190485,9.09965464947414,0.946409543190485,9.09965464947414,8.612,11,30.3,0.02806,0.0280301,2.99e-05,241.3952212
"195","KrilLR18","28-Oct-19",2019-10-28 14:50:35,"default",152418897,0.426166666666667,"min",8.607,"mg/l","humid",29.184,"deg",12172,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38602,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.113,"V",8,"2019.10.28_RESPR_T1","12","CUR","E1",8,"Euphausia pacifica","3.37",0.0299,"Trial01",2019-10-28 14:50:35,"Trial01_KrilLR18","T1Round2","hour",0.945860071788261,9.09965464947414,0.945860071788261,9.09965464947414,8.607,11,30.3,0.02806,0.0280301,2.99e-05,241.2550707
"196","KrilLR18","28-Oct-19",2019-10-28 14:50:36,"default",152418897,0.426333333333333,"min",8.606,"mg/l","humid",29.185,"deg",11469,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38593,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.114,"V",8,"2019.10.28_RESPR_T1","12","CUR","E1",8,"Euphausia pacifica","3.37",0.0299,"Trial01",2019-10-28 14:50:36,"Trial01_KrilLR18","T1Round2","hour",0.945750177507817,9.09965464947414,0.945750177507817,9.09965464947414,8.606,11,30.3,0.02806,0.0280301,2.99e-05,241.2270406
"197","KrilLR19","28-Oct-19",2019-10-28 14:50:44,"default",102620725,0.428666666666667,"min",8.982,"mg/l","humid",28.716,"deg",9163,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38635,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.129,"V",9,"2019.10.28_RESPR_T1","blank","blank","E5",9,"Euphausia pacifica","n/a",NA,"Trial01",2019-10-28 14:50:44,"Trial01_KrilLR19","T1Round2","hour",0.987070426955056,9.09965464947414,0.987070426955056,9.09965464947414,8.982,11,30.3,0.02806,0.02806,0,252.03492
"198","KrilLR19","28-Oct-19",2019-10-28 14:50:45,"default",102620725,0.428833333333333,"min",8.942,"mg/l","humid",28.765,"deg",9734,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38583,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.128,"V",9,"2019.10.28_RESPR_T1","blank","blank","E5",9,"Euphausia pacifica","n/a",NA,"Trial01",2019-10-28 14:50:45,"Trial01_KrilLR19","T1Round2","hour",0.982674655737264,9.09965464947414,0.982674655737264,9.09965464947414,8.942,11,30.3,0.02806,0.02806,0,250.91252
"199","KrilLR19","28-Oct-19",2019-10-28 14:50:46,"default",102620725,0.429166666666667,"min",8.839,"mg/l","humid",28.892,"deg",12429,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38599,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.114,"V",9,"2019.10.28_RESPR_T1","blank","blank","E5",9,"Euphausia pacifica","n/a",NA,"Trial01",2019-10-28 14:50:46,"Trial01_KrilLR19","T1Round2","hour",0.971355544851451,9.09965464947414,0.971355544851451,9.09965464947414,8.839,11,30.3,0.02806,0.02806,0,248.02234
"200","KrilLR19","28-Oct-19",2019-10-28 14:50:47,"default",102620725,0.4295,"min",8.836,"mg/l","humid",28.896,"deg",13848,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38596,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.116,"V",9,"2019.10.28_RESPR_T1","blank","blank","E5",9,"Euphausia pacifica","n/a",NA,"Trial01",2019-10-28 14:50:47,"Trial01_KrilLR19","T1Round2","hour",0.971025862010117,9.09965464947414,0.971025862010117,9.09965464947414,8.836,11,30.3,0.02806,0.02806,0,247.93816
"201","KrilLR19","28-Oct-19",2019-10-28 14:50:48,"default",102620725,0.429666666666667,"min",8.838,"mg/l","humid",28.893,"deg",14509,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38591,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.113,"V",9,"2019.10.28_RESPR_T1","blank","blank","E5",9,"Euphausia pacifica","n/a",NA,"Trial01",2019-10-28 14:50:48,"Trial01_KrilLR19","T1Round2","hour",0.971245650571007,9.09965464947414,0.971245650571007,9.09965464947414,8.838,11,30.3,0.02806,0.02806,0,247.99428
"202","KrILR110","28-Oct-19",2019-10-28 14:50:57,"default",873148653,0.432166666666667,"min",8.861,"mg/l","humid",28.865,"deg",7039,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38631,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.13,"V",10,"2019.10.28_RESPR_T1","8","CHG","G1",10,"Euphausia pacifica","2.58",0.0255,"Trial01",2019-10-28 14:50:57,"Trial01_KrILR110","T1Round2","hour",0.973773219021237,9.09965464947414,0.973773219021237,9.09965464947414,8.861,11,30.3,0.02806,0.0280345,2.55e-05,248.4137045
"203","KrILR110","28-Oct-19",2019-10-28 14:50:58,"default",873148653,0.4325,"min",8.75,"mg/l","humid",29.003,"deg",8545,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38595,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.112,"V",10,"2019.10.28_RESPR_T1","8","CHG","G1",10,"Euphausia pacifica","2.58",0.0255,"Trial01",2019-10-28 14:50:58,"Trial01_KrILR110","T1Round2","hour",0.961574953891866,9.09965464947414,0.961574953891866,9.09965464947414,8.75,11,30.3,0.02806,0.0280345,2.55e-05,245.301875
"204","KrILR110","28-Oct-19",2019-10-28 14:50:59,"default",873148653,0.432833333333333,"min",8.697,"mg/l","humid",29.07,"deg",9859,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38600,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.112,"V",10,"2019.10.28_RESPR_T1","8","CHG","G1",10,"Euphausia pacifica","2.58",0.0255,"Trial01",2019-10-28 14:50:59,"Trial01_KrILR110","T1Round2","hour",0.955750557028292,9.09965464947414,0.955750557028292,9.09965464947414,8.697,11,30.3,0.02806,0.0280345,2.55e-05,243.8160465
"205","KrILR110","28-Oct-19",2019-10-28 14:51:00,"default",873148653,0.433,"min",8.592,"mg/l","humid",29.203,"deg",14352,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38596,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.112,"V",10,"2019.10.28_RESPR_T1","8","CHG","G1",10,"Euphausia pacifica","2.58",0.0255,"Trial01",2019-10-28 14:51:00,"Trial01_KrILR110","T1Round2","hour",0.94421165758159,9.09965464947414,0.94421165758159,9.09965464947414,8.592,11,30.3,0.02806,0.0280345,2.55e-05,240.872424
"206","KrILR110","28-Oct-19",2019-10-28 14:51:01,"default",873148653,0.433333333333333,"min",8.592,"mg/l","humid",29.203,"deg",13006,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38599,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.114,"V",10,"2019.10.28_RESPR_T1","8","CHG","G1",10,"Euphausia pacifica","2.58",0.0255,"Trial01",2019-10-28 14:51:01,"Trial01_KrILR110","T1Round2","hour",0.94421165758159,9.09965464947414,0.94421165758159,9.09965464947414,8.592,11,30.3,0.02806,0.0280345,2.55e-05,240.872424
"207","KriLR111","28-Oct-19",2019-10-28 14:51:08,"default",521776762,0.435333333333333,"min",8.755,"mg/l","humid",28.996,"deg",36047,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38642,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.13,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51",0.0265,"Trial01",2019-10-28 14:51:08,"Trial01_KriLR111","T1Round2","hour",0.96212442529409,9.09965464947414,0.96212442529409,9.09965464947414,8.755,11,30.3,0.02806,0.0280335,2.65e-05,245.4332925
"208","KriLR111","28-Oct-19",2019-10-28 14:51:09,"default",521776762,0.4355,"min",8.739,"mg/l","humid",29.017,"deg",34537,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38614,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.114,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51",0.0265,"Trial01",2019-10-28 14:51:09,"Trial01_KriLR111","T1Round2","hour",0.960366116806973,9.09965464947414,0.960366116806973,9.09965464947414,8.739,11,30.3,0.02806,0.0280335,2.65e-05,244.9847565
"209","KriLR111","28-Oct-19",2019-10-28 14:51:10,"default",521776762,0.435833333333333,"min",8.776,"mg/l","humid",28.97,"deg",24302,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38604,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.111,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51",0.0265,"Trial01",2019-10-28 14:51:10,"Trial01_KriLR111","T1Round2","hour",0.96443220518343,9.09965464947414,0.96443220518343,9.09965464947414,8.776,11,30.3,0.02806,0.0280335,2.65e-05,246.021996
"210","KriLR111","28-Oct-19",2019-10-28 14:51:11,"default",521776762,0.436166666666667,"min",8.759,"mg/l","humid",28.991,"deg",27938,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38604,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.114,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51",0.0265,"Trial01",2019-10-28 14:51:11,"Trial01_KriLR111","T1Round2","hour",0.962564002415869,9.09965464947414,0.962564002415869,9.09965464947414,8.759,11,30.3,0.02806,0.0280335,2.65e-05,245.5454265
"211","KriLR112","28-Oct-19",2019-10-28 14:51:19,"default",129230469,0.438333333333333,"min",8.712,"mg/l","humid",29.05,"deg",13569,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38632,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.131,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a",0.0197,"Trial01",2019-10-28 14:51:19,"Trial01_KriLR112","T1Round2","hour",0.957398971234964,9.09965464947414,0.957398971234964,9.09965464947414,8.712,11,30.3,0.02806,0.0280403,1.97e-05,244.2870936
